country_iso3c	party	election_date	manifesto_id	lang	qs_nr	qs_id	text	cmp_code	issue	issue_binary	position
AUT	42520	2006-10-01	42520_200610	deu	1157	42520_200610_01157	und zielorientierte Projekte gegen traditionsbedingte Gewalt	503	integration	immigration/integration	neutral
AUT	42520	2006-10-01	42520_200610	deu	1159	42520_200610_01159	ÖVP-Initiativen.	305	integration	immigration/integration	neutral
AUT	42520	2006-10-01	42520_200610	deu	1175	42520_200610_01175	Aktionsplan zur speziellen Förderung von Migrantinnen.	503	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1177	42520_200610_01177	Schutz und Betreuung von Opfern.	0	immigration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1323	42520_200610_01323	Deshalb soll die „Frühe Sprachförderung“ im Kindergarten fortgeführt werden.	506	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1329	42520_200610_01329	Wir wollen den Computereinsatz in die laufende Unterrichtsgestaltung einfließen lassen	506	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1397	42520_200610_01397	Bundesweit stärkere Förderung der Leistungsgruppen an unseren Hauptschulen.	506	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1398	42520_200610_01398	Mehr Sprachförderkurse für Kinder nicht-deutscher Muttersprache auch an Hauptschulen.	506	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1672	42520_200610_01672	hat keinen Platz in unserem Land.	608	immigration	immigration/integration	sceptical
AUT	42520	2006-10-01	42520_200610	deu	1673	42520_200610_01673	Die Beherrschung der deutschen Sprache ist eine wichtige Voraussetzung der Integration	608	integration	immigration/integration	neutral
AUT	42520	2006-10-01	42520_200610	deu	1674	42520_200610_01674	und stellt auch die Integrationswilligkeit unter Beweis.	608	integration	immigration/integration	neutral
AUT	42520	2006-10-01	42520_200610	deu	1693	42520_200610_01693	Die Verbesserung der Fremdsprachenkenntnisse	704	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1719	42520_200610_01719	den Menschenschmuggel,	108	immigration	immigration/integration	sceptical
AUT	42520	2006-10-01	42520_200610	deu	1729	42520_200610_01729	und Zusammenarbeit zwischen den Sicherheitsbehörden weiter intensiviert wird.	107	immigration	immigration/integration	sceptical
AUT	42520	2006-10-01	42520_200610	deu	1730	42520_200610_01730	Auch in den Bereichen Asyl	108	immigration	immigration/integration	neutral
AUT	42520	2006-10-01	42520_200610	deu	1731	42520_200610_01731	und bei der Erteilung von Sichtvermerken muss die europäische Zusammenarbeit intensiviert werden.	108	immigration	immigration/integration	sceptical
AUT	42520	2006-10-01	42520_200610	deu	1732	42520_200610_01732	Phänomene wie Asyl-	108	immigration	immigration/integration	sceptical
AUT	42520	2006-10-01	42520_200610	deu	1733	42520_200610_01733	und Visa-„Shopping“ müssen endgültig der Vergangenheit angehören.	108	immigration	immigration/integration	sceptical
AUT	42520	2006-10-01	42520_200610	deu	1734	42520_200610_01734	Sicherheit ist für uns auch eine Frage der gesellschaftlichen Verantwortung.	606	immigration	immigration/integration	sceptical
AUT	42520	2006-10-01	42520_200610	deu	1759	42520_200610_01759	Strenge Sicherung des Schengen-Raumes.	107	immigration	immigration/integration	sceptical
AUT	42520	2006-10-01	42520_200610	deu	1760	42520_200610_01760	Bekämpfung des Asyl-	108	immigration	immigration/integration	sceptical
AUT	42520	2006-10-01	42520_200610	deu	1761	42520_200610_01761	und Visa-Shoppings durch stärkere europäische Zusammenarbeit.	108	immigration	immigration/integration	sceptical
AUT	42520	2006-10-01	42520_200610	deu	1762	42520_200610_01762	Stärkung der bürgergesellschaftlichen Verantwortungsgesellschaft für mehr Sicherheit vor Ort.	606	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1847	42520_200610_01847	im Rahmen der Entwicklungszusammenarbeit,	107	immigration	immigration/integration	neutral
AUT	42520	2006-10-01	42520_200610	deu	1887	42520_200610_01887	Unsicherheit, Konflikte oder Kriege lösen Flüchtlingsströme aus und rauben den Menschen ihre Zukunftsperspektiven.	107	immigration	immigration/integration	sceptical
AUT	42520	2006-10-01	42520_200610	deu	1888	42520_200610_01888	Dies erhöht den Auswanderungsdruck und führt zu rechtsfreien Zonen, in denen kriminelle Organisationen ungehindert operieren können.	107	immigration	immigration/integration	sceptical
AUT	42520	2006-10-01	42520_200610	deu	1889	42520_200610_01889	Deshalb ist es wichtig, dass Europa und Österreich in diesen Krisenherden politische Maßnahmen für eine friedliche Entwicklung unterstützen,	107	immigration	immigration/integration	neutral
AUT	42520	2006-10-01	42520_200610	deu	1890	42520_200610_01890	wie dies im Kosovo,	107	immigration	immigration/integration	neutral
AUT	42520	2006-10-01	42520_200610	deu	1934	42520_200610_01934	Österreich.	601	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1935	42520_200610_01935	Hier geht’s uns gut.	601	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1936	42520_200610_01936	Asylgesetz Neu:	608	immigration	immigration/integration	neutral
AUT	42520	2006-10-01	42520_200610	deu	1937	42520_200610_01937	Rückgang der Asylwerberzahl: 2002 bis 2005 um minus 42,9%.	608	immigration	immigration/integration	sceptical
AUT	42520	2006-10-01	42520_200610	deu	1939	42520_200610_01939	Rückgang der Einbürgerungen um 30 bis 40%.	608	integration	immigration/integration	neutral
AUT	42520	2006-10-01	42520_200610	deu	1940	42520_200610_01940	Integrationsvereinbarung	608	integration	immigration/integration	neutral
AUT	42520	2006-10-01	42520_200610	deu	1941	42520_200610_01941	und Staatsbürgerschaft:	608	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1942	42520_200610_01942	verpflichtende Sprachkurse als Vorbild in Europa.	601	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1943	42520_200610_01943	Sinkende Gesamtzahl der erteilten Erst-Aufenthaltstitel:	608	immigration	immigration/integration	neutral
AUT	42520	2006-10-01	42520_200610	deu	1944	42520_200610_01944	im Vergleich 2005 zu 2006 um minus 73,3%.	608	immigration	immigration/integration	neutral
AUT	42520	2006-10-01	42520_200610	deu	1945	42520_200610_01945	Deutsch = Schlüssel zur Integration.	608	integration	immigration/integration	neutral
AUT	42520	2006-10-01	42520_200610	deu	1946	42520_200610_01946	Integration vor Neuzuwanderung:	608	integration	immigration/integration	neutral
AUT	42520	2006-10-01	42520_200610	deu	1947	42520_200610_01947	Dieses ÖVP-Grundprinzip haben wir in unserem neuen Asyl-,	608	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1948	42520_200610_01948	Fremden-	608	immigration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1949	42520_200610_01949	und Staatsbürgerschaftsrecht fest verankert.	608	immigration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1950	42520_200610_01950	Asyl in Österreich ist weiterhin jenen garantiert, die es brauchen.	607	immigration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1951	42520_200610_01951	Das entspricht den internationalen Standards,	107	immigration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1955	42520_200610_01955	und von einer ordentlichen Bundesbetreuung zu begleiten.	605	immigration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1956	42520_200610_01956	So vermeiden wir, dass Asylwerber jahrelang in einem ungeklärten rechtlichen und wirtschaftlichen Status in Österreich leben müssen.	607	immigration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1957	42520_200610_01957	Wir wollen ein unabhängiges Bundes-Asyl-Gericht,	605	immigration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1958	42520_200610_01958	das schnellere Verfahren ermöglicht.	605	immigration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1959	42520_200610_01959	Dadurch sollen der Rechtsschutz verbessert	202	immigration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1961	42520_200610_01961	Die Neuzuwanderung nach Österreich soll nach den in den vergangenen Jahren etablierten rechtlichen Kriterien erfolgen.	607	immigration	immigration/integration	sceptical
AUT	42520	2006-10-01	42520_200610	deu	1962	42520_200610_01962	Wir anerkennen die großen Leistungen, die Zuwanderer und Neo-Österreicher für unser Land erbracht haben und erbringen.	601	immigration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1963	42520_200610_01963	Schrankenlose Zuwanderung kann aber kein taugliches Zukunftsmodell für unser Land sein.	601	immigration	immigration/integration	sceptical
AUT	42520	2006-10-01	42520_200610	deu	1964	42520_200610_01964	Wir wollen daher ein Modell entwickeln, nach dem wir aktiv den Zuzug von Menschen steuern können, die Österreich zur Sicherung seiner wirtschaftlichen Entwicklung benötigt.	608	immigration	immigration/integration	sceptical
AUT	42520	2006-10-01	42520_200610	deu	1965	42520_200610_01965	Der Integrationsfähigkeit Österreichs sind gegenwärtig enge Grenzen gesetzt.	608	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1966	42520_200610_01966	Die Zuwanderung muss sich daher – abgesehen vom Fall der Familienzusammenführung –	607	immigration	immigration/integration	neutral
AUT	42520	2006-10-01	42520_200610	deu	1970	42520_200610_01970	Vorschlägen nach Generalamnestien für illegal Aufhältige erteilt die ÖVP eine klare Absage.	608	integration	immigration/integration	sceptical
AUT	42520	2006-10-01	42520_200610	deu	1971	42520_200610_01971	Die Integrationswilligkeit von Zuwanderern ist eine unverzichtbare Voraussetzung für deren dauernden Aufenthalt in Österreich.	608	integration	immigration/integration	sceptical
AUT	42520	2006-10-01	42520_200610	deu	1973	42520_200610_01973	Dazu gehört auch die Bereitschaft, die deutsche Sprache zu erlernen	608	integration	immigration/integration	sceptical
AUT	42520	2006-10-01	42520_200610	deu	1974	42520_200610_01974	und die österreichische Rechtsordnung vorbehaltlos zu akzeptieren.	202	integration	immigration/integration	sceptical
AUT	42520	2006-10-01	42520_200610	deu	1975	42520_200610_01975	Dazu gehört es für uns aber auch, sich mit dem historischen und kulturellen Hintergrund unseres Landes auseinanderzusetzen	601	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1976	42520_200610_01976	und die gesellschaftliche Grundordnung, die auf Freiheit, Toleranz und Chancengleichheit für alle Menschen und auf einer Austragung von Konflikten für nach den hier geltenden Regeln beruht, anzunehmen.	606	integration	immigration/integration	neutral
AUT	42520	2006-10-01	42520_200610	deu	1977	42520_200610_01977	Diese Notwendigkeiten haben wir daher in Zusammenhang mit dem neuen Staatsbürgerschaftsgesetz entsprechend berücksichtigt.	608	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1978	42520_200610_01978	Wir bekennen uns gleichermaßen dazu, dass die öffentliche Hand Integrationsangebote bereitstellt.	608	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1979	42520_200610_01979	Dies betrifft vor allem die sprachliche Integration	608	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1980	42520_200610_01980	und die Integration von Schülerinnen und Schülern durch geeignete Maßnahmen im Unterrichtswesen.	608	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1981	42520_200610_01981	Wir fordern alle Gebietskörperschaften auf, dieses Ziel durch entsprechende Maßnahmen zu unterstützen.	608	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1982	42520_200610_01982	Ein Beispiel dafür sind Maßnahmen in der Siedlungs- und Wohnungspolitik der Gebietskörperschaften zur Verhinderung von Ghettobildungen.	608	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1983	42520_200610_01983	Die Verleihung der österreichischen Staatsbürgerschaft stellt nach Auffassung der ÖVP den Abschluss einer erfolgreichen Integration in Österreich dar,	608	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1984	42520_200610_01984	die auch von einer Identifikation des Einbürgerungswerbers mit unserem Land getragen sein muss.	601	integration	immigration/integration	neutral
AUT	42520	2006-10-01	42520_200610	deu	1985	42520_200610_01985	Auch diesen Grundgedanken haben wir im Staatsbürgerschaftsrecht verankert.	608	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1986	42520_200610_01986	Wir treten dafür ein, dass Integrationsmaßnahmen vom Bundesministerium für Inneres regelmäßig evaluiert	608	integration	immigration/integration	neutral
AUT	42520	2006-10-01	42520_200610	deu	1987	42520_200610_01987	und auf einheitliche und rechtmäßige Durchführung überprüft werden.	608	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1991	42520_200610_01991	Bleibt besser.	305	integration	immigration/integration	neutral
AUT	42520	2006-10-01	42520_200610	deu	1992	42520_200610_01992	Integration vor Neuzuwanderung.	608	integration	immigration/integration	neutral
AUT	42520	2006-10-01	42520_200610	deu	1993	42520_200610_01993	Einrichtung eines unabhängigen Bundes-Asyl-Gerichts.	605	immigration	immigration/integration	sceptical
AUT	42520	2006-10-01	42520_200610	deu	1994	42520_200610_01994	Zweckgerichtete Steuerung des Zuzugs von Ausländern durch ein Modell, das die österreichischen Interessen sichert.	608	immigration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1995	42520_200610_01995	Integrationswilligkeit von Ausländern	608	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1996	42520_200610_01996	sowie Bereitschaft, die deutsche Sprache zu erlernen als Schlüssel für eine gelungene Integration.	608	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1997	42520_200610_01997	Keine Generalamnestien für illegale Ausländer.	608	immigration	immigration/integration	sceptical
AUT	42520	2006-10-01	42520_200610	deu	1998	42520_200610_01998	Verstärkte Integrationsangebote der öffentlichen Hand,	608	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	1999	42520_200610_01999	vor allem im Unterrichtswesen.	608	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	2000	42520_200610_02000	Unterstützung von Maßnahmen in der Siedlungs- und Wohnungspolitik zur Vermeidung von Ghettobildungen.	608	integration	immigration/integration	supportive
AUT	42520	2006-10-01	42520_200610	deu	2001	42520_200610_02001	Sicherung der einheitlichen Durchführung der Integrationsmaßnahmen,	608	integration	immigration/integration	supportive
